filename,min_dist,I_sc
TER_1998.pdb,21.5570,-2.2800
TER_1999.pdb,14.0844,-9.2390
TER_2000.pdb,32.6749,-0.1260
TER_2001.pdb,22.0187,-14.7660
TER_2002.pdb,17.3767,-12.5690
TER_2003.pdb,22.8289,-11.8670
TER_2004.pdb,15.9942,-7.6800
TER_2005.pdb,12.3419,-9.2280
TER_2006.pdb,14.8074,-21.4820
TER_2007.pdb,21.4207,-14.0330
TER_2008.pdb,22.1533,-8.6690
TER_2009.pdb,22.4428,-12.5700
TER_2010.pdb,12.7410,-15.7390
TER_2011.pdb,16.4842,-18.8940
TER_2012.pdb,15.1465,-16.1420
TER_2013.pdb,12.0676,-9.5270
TER_2014.pdb,14.8729,-7.4940
TER_2015.pdb,16.8237,-16.5260
TER_2016.pdb,10.4541,-15.4510
TER_2017.pdb,21.1949,-21.4380
TER_2018.pdb,10.8212,-9.8840
TER_2019.pdb,17.2347,-11.6290
TER_2020.pdb,18.6335,-9.1330
TER_2021.pdb,16.4895,-14.9060
TER_2022.pdb,24.0880,-13.3420
TER_2023.pdb,20.0407,-15.6630
TER_2024.pdb,14.5522,-18.2390
TER_2025.pdb,11.8750,-8.5710
TER_2026.pdb,15.8244,-20.4470
TER_2027.pdb,23.8562,-9.3700
TER_2028.pdb,20.0168,-0.7800
TER_2029.pdb,32.7448,0.0000
TER_2030.pdb,32.3606,-1.9970
TER_2031.pdb,23.3428,-9.7280
TER_2032.pdb,13.3280,-6.9140
TER_2033.pdb,21.4581,-10.8810
TER_2034.pdb,27.6708,-4.6650
TER_2035.pdb,16.1086,-12.2500
TER_2036.pdb,15.8557,-11.3920
TER_2037.pdb,19.7869,-8.5920
TER_2038.pdb,14.8718,-16.5920
TER_2039.pdb,16.0787,-13.6300
TER_2040.pdb,22.6844,-14.8110
TER_2041.pdb,11.9649,-12.4420
TER_2042.pdb,16.2975,-17.6910
TER_2043.pdb,12.7227,-19.7710
TER_2044.pdb,20.2297,-9.2730
TER_2045.pdb,12.3564,-14.5760
TER_2046.pdb,10.1818,-12.9480
TER_2047.pdb,22.2444,-9.8940
TER_2048.pdb,15.3023,-7.9580
TER_2049.pdb,11.4075,-17.4080
TER_2050.pdb,15.7368,-14.7560
TER_2051.pdb,21.8738,-13.7410
TER_2052.pdb,12.5257,-20.2390
TER_2053.pdb,16.8304,-12.7760
TER_2054.pdb,11.3023,-10.1170
TER_2055.pdb,24.5140,-10.8760
TER_2056.pdb,23.5060,-12.9680
TER_2057.pdb,37.1317,-1.3560
TER_2058.pdb,15.6295,-12.7990
TER_2059.pdb,24.7978,-2.6860
TER_2060.pdb,11.8138,-12.3710
TER_2061.pdb,29.8927,0.0000
TER_2062.pdb,20.5996,-9.7410
TER_2063.pdb,11.3478,-17.1230
TER_2064.pdb,10.7692,-13.9830
TER_2065.pdb,13.0913,-12.1920
TER_2066.pdb,15.5258,-10.7480
TER_2067.pdb,12.1725,-17.0800
TER_2068.pdb,11.2230,-13.2540
TER_2069.pdb,57.7120,0.0000
TER_2070.pdb,22.9039,-11.5190
TER_2071.pdb,20.0472,-19.9160
TER_2072.pdb,15.4840,-5.5840
TER_2073.pdb,16.5557,-5.6760
TER_2074.pdb,17.0066,-13.8410
TER_2075.pdb,19.0114,-8.8850
TER_2076.pdb,10.7337,-12.5020
TER_2077.pdb,19.9459,-11.4060
TER_2078.pdb,20.6948,-14.4610
TER_2079.pdb,14.7549,-12.2760
TER_2080.pdb,12.6281,-13.6240
TER_2081.pdb,18.3474,-8.4600
TER_2082.pdb,16.2235,-9.7750
TER_2083.pdb,17.1101,-6.4600
TER_2084.pdb,11.8512,-12.6370
TER_2085.pdb,16.7438,-12.7630
TER_2086.pdb,22.7019,-11.3140
TER_2087.pdb,12.6027,-16.0390
TER_2088.pdb,27.7974,-8.2110
TER_2089.pdb,16.8539,-17.6050
TER_2090.pdb,15.1631,-7.0670
TER_2091.pdb,16.3389,-5.5520
TER_2092.pdb,11.1546,-11.5530
TER_2093.pdb,19.7781,-18.1340
TER_2094.pdb,12.4863,-11.0560
TER_2095.pdb,17.9472,-7.6130
TER_2096.pdb,14.5661,-8.9860
TER_2097.pdb,13.8518,-6.9870
TER_2098.pdb,11.2503,-11.5070
TER_2099.pdb,19.2360,-10.1260
TER_2100.pdb,18.2925,-10.2710
TER_2101.pdb,13.9148,-7.3030
TER_2102.pdb,13.2407,-15.0100
TER_2103.pdb,14.3503,-12.1540
TER_2104.pdb,11.6857,-14.7870
TER_2105.pdb,17.1660,-15.5880
TER_2106.pdb,20.5174,-4.5500
TER_2107.pdb,18.7454,-10.1840
TER_2108.pdb,19.7129,-7.9180
TER_2109.pdb,15.8681,-2.6370
TER_2110.pdb,11.6384,-14.5100
TER_2111.pdb,20.0918,-10.2620
TER_2112.pdb,11.9578,-22.0270
TER_2113.pdb,18.3359,-12.3760
TER_2114.pdb,20.1993,-13.4690
TER_2115.pdb,12.4800,-12.7580
TER_2116.pdb,20.1925,-14.6580
TER_2117.pdb,19.1032,-7.2720
TER_2118.pdb,25.6481,-7.3730
TER_2119.pdb,27.1166,-5.1310
TER_2120.pdb,14.5739,-13.6780
TER_2121.pdb,14.5946,-11.0590
TER_2122.pdb,285.7774,0.0000
TER_2123.pdb,17.1792,-9.2600
TER_2124.pdb,21.0927,-6.1730
TER_2125.pdb,15.0699,-10.7680
TER_2126.pdb,15.2782,-7.9710
TER_2127.pdb,16.4217,-6.4120
TER_2128.pdb,11.9910,-8.6530
TER_2129.pdb,16.1163,-6.5000
TER_2130.pdb,20.4054,-8.9020
TER_2131.pdb,23.7705,-7.7850
TER_2132.pdb,34.2398,-10.2690
TER_2133.pdb,14.2792,-13.5990
TER_2134.pdb,14.4070,-13.5320
TER_2135.pdb,13.4357,-10.9040
TER_2136.pdb,19.5735,-11.5170
TER_2137.pdb,17.4715,-9.3020
TER_2138.pdb,11.5652,-7.3980
TER_2139.pdb,17.0498,-7.8470
TER_2140.pdb,24.2892,-8.0330
TER_2141.pdb,12.4870,-14.4490
TER_2142.pdb,18.8846,-6.6630
TER_2143.pdb,16.7202,-10.3380
TER_2144.pdb,20.6531,-11.8910
TER_2145.pdb,16.9052,-9.7670
TER_2146.pdb,17.5814,-0.3340
TER_2147.pdb,14.8918,-14.2690
TER_2148.pdb,25.6779,-1.1360
TER_2149.pdb,23.9596,-16.3550
TER_2150.pdb,16.8481,-17.3210
TER_2151.pdb,12.5086,-9.8340
TER_2152.pdb,14.8729,-13.5120
TER_2153.pdb,11.1770,-23.6730
TER_2154.pdb,11.4345,-8.5940
TER_2155.pdb,10.7114,-11.0310
TER_2156.pdb,20.5520,-11.6200
TER_2157.pdb,10.4622,-14.2380
TER_2158.pdb,18.7474,-10.8320
TER_2159.pdb,13.5488,-14.7130
TER_2160.pdb,22.5537,-8.3800
TER_2161.pdb,14.2915,-7.2660
TER_2162.pdb,17.0017,-11.2770
TER_2163.pdb,24.0817,-8.8050
TER_2164.pdb,14.4729,-10.3430
TER_2165.pdb,12.4219,-12.6280
TER_2166.pdb,12.1421,-10.2160
TER_2167.pdb,21.7918,-12.2080
TER_2168.pdb,23.2045,-8.3670
TER_2169.pdb,16.0156,-13.1190
TER_2170.pdb,15.6306,-11.4740
TER_2171.pdb,17.0913,-11.2460
TER_2172.pdb,13.0379,-15.2400
TER_2173.pdb,14.5647,-19.6990
TER_2174.pdb,10.2722,-9.3310
TER_2175.pdb,22.8270,-7.6710
TER_2176.pdb,13.0990,-12.2270
TER_2177.pdb,22.1888,-11.8140
TER_2178.pdb,17.7786,-6.7960
TER_2179.pdb,17.9016,-5.7410
TER_2180.pdb,11.3507,-9.3510
TER_2181.pdb,23.4023,-7.5960
TER_2182.pdb,17.4050,-16.7590
TER_2183.pdb,20.4802,-18.3420
TER_2184.pdb,55.2621,-0.5030
TER_2185.pdb,13.6041,-7.4640
TER_2186.pdb,16.9018,-9.9500
TER_2187.pdb,11.2004,-7.9790
TER_2188.pdb,10.7238,-14.1240
TER_2189.pdb,20.0075,-11.9330
TER_2190.pdb,19.1096,-7.6570
TER_2191.pdb,16.1523,-8.0570
TER_2192.pdb,17.5923,-14.5500
TER_2193.pdb,21.4498,-12.6820
TER_2194.pdb,24.8850,-5.8980
TER_2195.pdb,26.1078,-1.6950
TER_2196.pdb,20.4422,-10.4140
TER_2197.pdb,28.0638,-9.7920
TER_2198.pdb,22.1468,-10.7200
TER_2199.pdb,10.3872,-15.3910
TER_2200.pdb,18.9120,-15.0270
TER_2201.pdb,16.5614,-20.7840
TER_2202.pdb,11.7394,-14.1230
TER_2203.pdb,17.6334,-6.0300
TER_2204.pdb,10.9879,-11.5000
TER_2205.pdb,11.1583,-8.1800
TER_2206.pdb,16.9333,-8.9170
TER_2207.pdb,24.4330,-0.7530
TER_2208.pdb,20.9929,-15.6630
TER_2209.pdb,16.1744,-13.5870
TER_2210.pdb,23.2077,-10.4460
TER_2211.pdb,16.4426,-9.4130
TER_2212.pdb,15.8448,-15.7070
TER_2213.pdb,11.9309,-17.0760
TER_2214.pdb,11.2802,-7.8650
TER_2215.pdb,21.8412,-15.4220
TER_2216.pdb,11.9160,-14.3900
TER_2217.pdb,19.1755,-12.0210
TER_2218.pdb,19.9288,-7.1540
TER_2219.pdb,13.7656,-7.1610
TER_2220.pdb,16.8937,-12.3460
TER_2221.pdb,13.5279,-10.6150
TER_2222.pdb,16.4309,-11.7120
TER_2223.pdb,15.0646,-15.3430
TER_2224.pdb,15.7010,-0.2790
TER_2225.pdb,13.4586,-10.9090
TER_2226.pdb,12.4788,-10.6410
TER_2227.pdb,15.2978,-11.0270
TER_2228.pdb,13.0964,-10.9410
TER_2229.pdb,23.3498,-9.4470
TER_2230.pdb,26.0828,-7.4350
TER_2231.pdb,13.7768,-9.4370
TER_2232.pdb,15.6069,-9.8680
TER_2233.pdb,15.0824,-15.5490
TER_2234.pdb,19.1297,-9.1700
TER_2235.pdb,10.5043,-7.6600
TER_2236.pdb,15.9267,-9.8870
TER_2237.pdb,19.8343,-0.1420
TER_2238.pdb,18.8560,-11.4970
TER_2239.pdb,14.8558,-12.5680
TER_2240.pdb,11.3130,-16.3940
TER_2241.pdb,33.0970,-3.8510
TER_2242.pdb,14.4884,-12.8210
TER_2243.pdb,20.6063,-7.4500
TER_2244.pdb,10.8262,-15.5990
TER_2245.pdb,22.0790,-13.4240
TER_2246.pdb,14.4073,-18.1390
TER_2247.pdb,11.5626,-14.1900
TER_2248.pdb,24.7435,-8.1730
TER_2249.pdb,26.0160,-0.1310
TER_2250.pdb,17.4192,-6.6340
TER_2251.pdb,14.6142,-7.4430
TER_2252.pdb,34.4328,-7.4660
TER_2253.pdb,25.9310,-8.2330
TER_2254.pdb,10.2855,-13.0260
TER_2255.pdb,11.4696,-17.1170
TER_2256.pdb,14.9319,-11.0790
TER_2257.pdb,42.1066,0.0000
TER_2258.pdb,16.0771,-13.0750
TER_2259.pdb,21.2664,-8.9310
TER_2260.pdb,25.8322,-12.7200
TER_2261.pdb,19.2685,-0.0720
TER_2262.pdb,15.0914,-14.0830
TER_2263.pdb,12.5046,-11.5440
TER_2264.pdb,15.3418,-3.3910
TER_2265.pdb,15.7727,-11.2850
TER_2266.pdb,14.9921,-13.9490
TER_2267.pdb,22.6162,-8.8970
TER_2268.pdb,14.1578,-16.4790
TER_2269.pdb,18.8167,-14.3600
TER_2270.pdb,17.3790,-10.1330
TER_2271.pdb,20.2568,-12.5640
TER_2272.pdb,24.9928,-3.8960
TER_2273.pdb,14.1294,-14.3050
TER_2274.pdb,14.4833,-10.2810
TER_2275.pdb,17.6770,-8.6350
TER_2276.pdb,14.7592,-13.5760
TER_2277.pdb,14.7348,-15.3490
TER_2278.pdb,16.8038,-15.0350
TER_2279.pdb,22.9675,-11.8850
TER_2280.pdb,16.1691,-12.1770
TER_2281.pdb,15.1756,-9.3460
TER_2282.pdb,20.2255,-7.7470
TER_2283.pdb,23.5702,-13.6470
TER_2284.pdb,14.4350,-16.3310
TER_2285.pdb,20.2998,-9.6370
TER_2286.pdb,23.6359,-8.1740
TER_2287.pdb,39.0909,-7.0150
TER_2288.pdb,23.9858,-6.4310
TER_2289.pdb,16.0371,-3.0680
TER_2290.pdb,14.1808,-4.5780
TER_2291.pdb,16.6630,-8.5460
TER_2292.pdb,12.6004,-12.7680
TER_2293.pdb,14.2277,-11.2400
TER_2294.pdb,13.8902,-14.6630
TER_2295.pdb,13.8454,-18.1030
TER_2296.pdb,19.9754,-13.5590
TER_2297.pdb,36.6954,0.0000
TER_2298.pdb,17.3636,-10.8330
TER_2299.pdb,27.6270,-2.1100
TER_2300.pdb,18.6612,-10.6630
TER_2301.pdb,25.0133,-7.7240
TER_2302.pdb,15.6234,-11.9040
TER_2303.pdb,22.2521,-3.7670
TER_2304.pdb,13.6173,-12.7580
TER_2305.pdb,22.1485,-10.1240
TER_2306.pdb,23.0393,-2.3280
TER_2307.pdb,20.3312,-2.4720
TER_2308.pdb,41.8378,0.0000
TER_2309.pdb,20.6143,-7.5760
TER_2310.pdb,15.4163,-17.9630
TER_2311.pdb,16.9481,-15.3380
TER_2312.pdb,26.4840,-1.0460
TER_2313.pdb,20.0191,-9.4810
TER_2314.pdb,17.8930,-9.3970
TER_2315.pdb,17.9516,-17.9880
TER_2316.pdb,14.8983,-17.2790
TER_2317.pdb,20.9099,-2.5540
TER_2318.pdb,17.9698,-11.8070
TER_2319.pdb,17.0125,-20.5350
TER_2320.pdb,14.9377,-10.5050
TER_2321.pdb,15.8795,-8.0470
TER_2322.pdb,12.7542,-15.3130
TER_2323.pdb,16.3467,-25.7280
TER_2324.pdb,21.2190,0.0000
TER_2325.pdb,15.0031,-16.2620
TER_2326.pdb,14.8537,-18.5080
TER_2327.pdb,20.1307,-7.4530
TER_2328.pdb,19.8048,-11.6660
TER_2329.pdb,12.1290,-11.7320
TER_2330.pdb,11.2772,-16.8320
TER_2331.pdb,11.4649,-13.7650
TER_2332.pdb,14.8140,-16.9500
TER_2333.pdb,18.3419,-10.3040
TER_2334.pdb,21.4034,-11.9200
TER_2335.pdb,22.3665,-11.4310
TER_2336.pdb,16.5596,-13.8750
TER_2337.pdb,11.5942,-7.6060
TER_2338.pdb,18.3092,-12.5800
TER_2339.pdb,11.8516,-9.4540
TER_2340.pdb,19.7745,-2.8670
TER_2341.pdb,23.2098,-10.6230
TER_2342.pdb,13.8927,-13.1050
TER_2343.pdb,13.8758,-14.8860
TER_2344.pdb,17.0190,-13.1590
TER_2345.pdb,23.6399,-7.0450
TER_2346.pdb,19.1938,-8.3580
TER_2347.pdb,24.6210,-2.3630
TER_2348.pdb,15.7892,-15.6230
TER_2349.pdb,13.1577,-16.5440
TER_2350.pdb,22.0883,-10.5230
TER_2351.pdb,11.7631,-8.6390
TER_2352.pdb,32.6420,-0.1260
TER_2353.pdb,14.9724,-10.1010
TER_2354.pdb,13.5155,-9.5670
TER_2355.pdb,13.3284,-5.8930
TER_2356.pdb,27.8599,-10.6000
TER_2357.pdb,15.2301,-6.7150
TER_2358.pdb,18.7912,-0.0040
TER_2359.pdb,17.9413,-12.1730
TER_2360.pdb,16.0170,-15.9440
TER_2361.pdb,12.7208,-11.3620
TER_2362.pdb,12.1131,-16.6880
TER_2363.pdb,25.7110,-13.2970
TER_2364.pdb,9.7444,-9.7680
TER_2365.pdb,12.7669,-14.0860
TER_2366.pdb,21.5058,-11.0170
TER_2367.pdb,18.3477,-7.5030
TER_2368.pdb,27.1926,-23.3830
TER_2369.pdb,11.6959,-5.4210
TER_2370.pdb,21.5118,-7.5180
TER_2371.pdb,25.0357,-6.9860
TER_2372.pdb,18.5785,-9.4570
TER_2373.pdb,41.9281,-4.1350
TER_2374.pdb,12.6012,-10.5610
TER_2375.pdb,21.9773,-10.0290
TER_2376.pdb,19.9262,-15.7810
TER_2377.pdb,12.5084,-13.1400
TER_2378.pdb,12.5936,-10.4530
TER_2379.pdb,14.4481,-17.2870
TER_2380.pdb,24.8679,-8.1120
TER_2381.pdb,19.4045,-2.0640
TER_2382.pdb,14.5493,-10.7270
TER_2383.pdb,15.0649,-9.9350
TER_2384.pdb,13.8458,-16.0020
TER_2385.pdb,24.0436,-5.2480
TER_2386.pdb,20.7493,-14.2470
TER_2387.pdb,27.4666,-6.1930
TER_2388.pdb,13.6117,-19.3980
TER_2389.pdb,11.2691,-7.8610
TER_2390.pdb,19.0944,-14.7660
TER_2391.pdb,10.4691,-8.7370
TER_2392.pdb,20.3251,-14.5990
TER_2393.pdb,22.5985,-5.1100
TER_2394.pdb,9.9804,-11.0600
TER_2395.pdb,15.8528,-16.2760
TER_2396.pdb,23.4245,-8.7080
TER_2397.pdb,11.6846,-12.4940
TER_2398.pdb,25.8665,-12.5600
TER_2399.pdb,18.3759,-8.0170
TER_2400.pdb,29.5613,-13.5630
TER_2401.pdb,19.1074,-9.3800
TER_2402.pdb,12.1162,-14.9700
TER_2403.pdb,17.1637,-15.2050
TER_2404.pdb,21.0388,-9.2780
TER_2405.pdb,17.1384,-15.8110
TER_2406.pdb,15.0663,-12.9260
TER_2407.pdb,11.5149,-15.7960
TER_2408.pdb,17.0162,-7.5940
TER_2409.pdb,22.2763,-9.2770
TER_2410.pdb,17.1421,-12.9310
TER_2411.pdb,12.5364,-17.3020
TER_2412.pdb,11.2480,-8.7530
TER_2413.pdb,36.9508,0.0000
TER_2414.pdb,21.7775,-8.0000
TER_2415.pdb,24.0301,-7.9610
TER_2416.pdb,16.4250,-12.6570
TER_2417.pdb,11.5824,-11.6800
TER_2418.pdb,40.2648,-4.8630
TER_2419.pdb,23.0193,-8.8590
TER_2420.pdb,22.8092,-17.6110
TER_2421.pdb,28.5573,-7.6820
TER_2422.pdb,22.4173,-10.3770
TER_2423.pdb,14.4000,-15.3980
TER_2424.pdb,22.0001,-7.7210
TER_2425.pdb,17.6556,-12.2000
TER_2426.pdb,14.8878,-9.0180
TER_2427.pdb,45.1327,-2.3370
TER_2428.pdb,15.1561,-11.8690
TER_2429.pdb,14.7779,-10.0620
TER_2430.pdb,11.4666,-17.4320
TER_2431.pdb,24.8733,-5.7840
TER_2432.pdb,16.0510,-17.0600
TER_2433.pdb,18.9497,-8.5340
TER_2434.pdb,23.7582,-16.4770
TER_2435.pdb,100.4498,0.0000
TER_2436.pdb,17.9501,-8.4290
TER_2437.pdb,20.7104,-11.2120
TER_2438.pdb,15.4322,-11.4030
TER_2439.pdb,16.7856,-15.0860
TER_2440.pdb,51.1943,-0.0460
TER_2441.pdb,15.0642,-13.4430
TER_2442.pdb,22.6653,-4.9370
TER_2443.pdb,12.9923,-17.2880
TER_2444.pdb,18.5594,-4.1680
TER_2445.pdb,22.3654,-10.2620
TER_2446.pdb,27.4254,-5.0910
TER_2447.pdb,11.3342,-10.7150
TER_2448.pdb,15.6186,-1.1570
TER_2449.pdb,23.2482,-6.1320
TER_2450.pdb,13.0152,-10.7550
TER_2451.pdb,13.6613,-10.9800
TER_2452.pdb,12.8867,-11.1400
TER_2453.pdb,20.3142,-2.5450
TER_2454.pdb,23.0422,-12.0540
TER_2455.pdb,13.0160,-13.5150
TER_2456.pdb,10.6437,-8.1630
TER_2457.pdb,22.5494,-16.4550
TER_2458.pdb,11.0756,-10.0520
TER_2459.pdb,12.4766,-16.0040
TER_2460.pdb,10.4469,-19.8930
TER_2461.pdb,19.2816,-9.2970
TER_2462.pdb,14.5482,-14.8110
TER_2463.pdb,15.9714,-7.7390
TER_2464.pdb,23.0769,-13.7400
TER_2465.pdb,15.6009,-13.2280
TER_2466.pdb,10.3796,-13.7930
TER_2467.pdb,19.6908,-0.2530
TER_2468.pdb,14.3870,-11.0090
TER_2469.pdb,13.9971,-11.7720
TER_2470.pdb,13.0218,-8.7480
TER_2471.pdb,15.0740,-15.7070
TER_2472.pdb,21.3551,-10.2530
TER_2473.pdb,21.8331,-11.2970
TER_2474.pdb,13.8370,-11.0800
TER_2475.pdb,23.3481,-9.0220
TER_2476.pdb,14.1304,-22.2890
TER_2477.pdb,14.1407,-8.7520
TER_2478.pdb,27.0638,-15.1110
TER_2479.pdb,22.6827,-10.8450
TER_2480.pdb,20.7081,-8.9190
TER_2481.pdb,26.0673,-9.6160
TER_2482.pdb,16.2177,-10.4270
TER_2483.pdb,21.6421,-13.6240
TER_2484.pdb,11.2886,-14.0190
TER_2485.pdb,16.6545,-13.1670
TER_2486.pdb,25.2728,-7.3460
TER_2487.pdb,9.7605,-16.0140
TER_2488.pdb,15.6545,-14.4710
TER_2489.pdb,11.6465,-17.6670
TER_2490.pdb,10.5124,-9.8570
TER_2491.pdb,12.2631,-14.1560
TER_2492.pdb,20.1105,-5.4530
TER_2493.pdb,12.3872,-21.7280
TER_2494.pdb,18.2014,-11.1650
TER_2495.pdb,23.5678,-5.6970
TER_2496.pdb,9.8280,-13.6910
TER_2497.pdb,16.9906,-8.5070
TER_2498.pdb,15.0559,-12.9650
TER_2499.pdb,18.0734,-0.4170
TER_2500.pdb,12.7772,-17.0280
TER_2501.pdb,18.2744,-12.0680
TER_2502.pdb,17.7346,-10.2010
TER_2503.pdb,33.0088,-4.2670
TER_2504.pdb,11.7567,-15.0560
TER_2505.pdb,16.0466,-12.4460
TER_2506.pdb,14.6293,-14.2900
TER_2507.pdb,13.7638,-10.4760
TER_2508.pdb,10.7050,-13.6360
TER_2509.pdb,11.3876,-12.9660
TER_2510.pdb,21.6186,-15.7160
TER_2511.pdb,22.0557,-7.5510
TER_2512.pdb,22.2248,-11.0670
TER_2513.pdb,12.8880,-10.9270
TER_2514.pdb,20.4530,-16.0270
TER_2515.pdb,29.8289,-1.5410
TER_2516.pdb,22.7218,-17.5010
TER_2517.pdb,10.7830,-12.1190
TER_2518.pdb,11.6510,-15.0380
TER_2519.pdb,21.6313,-13.3280
TER_2520.pdb,17.3817,-8.1960
TER_2521.pdb,23.0716,-0.3440
TER_2522.pdb,17.6246,-12.7260
TER_2523.pdb,17.0637,-12.3990
TER_2524.pdb,24.5578,-18.4000
TER_2525.pdb,22.5327,-9.6770
TER_2526.pdb,11.1006,-14.4700
TER_2527.pdb,12.5111,-17.3310
TER_2528.pdb,19.0229,-8.0200
TER_2529.pdb,11.4936,-16.1700
TER_2530.pdb,12.5933,-15.1790
TER_2531.pdb,12.0792,-21.8040
TER_2532.pdb,47.8080,0.0000
TER_2533.pdb,11.7898,-12.4240
TER_2534.pdb,14.9946,-16.2900
TER_2535.pdb,23.7975,-11.2750
TER_2536.pdb,16.2218,-18.7340
TER_2537.pdb,11.8830,-12.9420
TER_2538.pdb,11.4821,-12.8200
TER_2539.pdb,13.0244,-14.0510
TER_2540.pdb,25.2135,-15.4040
TER_2541.pdb,18.2537,-11.2130
TER_2542.pdb,22.5447,-3.6910
TER_2543.pdb,21.2743,-13.7670
TER_2544.pdb,15.5393,-14.7580
TER_2545.pdb,35.9966,-11.5660
TER_2546.pdb,30.7984,-0.0700
TER_2547.pdb,17.7123,-17.4950
TER_2548.pdb,14.6314,-8.0910
TER_2549.pdb,16.8532,-25.6000
TER_2550.pdb,10.0617,-13.6430
TER_2551.pdb,12.0143,-11.6670
TER_2552.pdb,16.8406,-13.8370
TER_2553.pdb,25.1585,-2.4990
TER_2554.pdb,38.8933,0.0000
TER_2555.pdb,17.6551,-11.9330
TER_2556.pdb,15.9323,-10.6990
TER_2557.pdb,15.7669,-7.8620
TER_2558.pdb,14.6083,-15.8550
TER_2559.pdb,10.3047,-12.8940
TER_2560.pdb,11.6981,-11.7290
TER_2561.pdb,23.5650,-8.6530
TER_2562.pdb,10.8517,-7.2320
TER_2563.pdb,14.4881,-7.5270
TER_2564.pdb,24.1982,-0.3690
TER_2565.pdb,29.7291,-13.1950
TER_2566.pdb,24.0674,-7.4910
TER_2567.pdb,13.4187,-6.4920
TER_2568.pdb,14.1385,-9.4350
TER_2569.pdb,15.8775,-18.3160
TER_2570.pdb,15.0963,-19.1220
TER_2571.pdb,31.5650,-7.5080
TER_2572.pdb,10.9840,-9.6480
TER_2573.pdb,18.3066,-10.2440
TER_2574.pdb,15.8000,-6.5070
TER_2575.pdb,15.7040,-11.2360
TER_2576.pdb,37.6370,0.0000
TER_2577.pdb,22.8576,-10.1970
TER_2578.pdb,17.3205,-9.5970
TER_2579.pdb,18.6601,-21.1990
TER_2580.pdb,12.3436,-13.4380
TER_2581.pdb,17.5345,-16.3490
TER_2582.pdb,14.2210,-17.8220
TER_2583.pdb,16.5702,-15.7450
TER_2584.pdb,12.1219,-13.3590
TER_2585.pdb,25.8646,-0.0010
TER_2586.pdb,15.0765,-15.0640
TER_2587.pdb,25.0489,-6.8280
TER_2588.pdb,17.2279,-8.8860
TER_2589.pdb,22.3338,-15.8020
TER_2590.pdb,13.4892,-13.4280
TER_2591.pdb,15.7328,-16.1090
TER_2592.pdb,19.8550,-8.3730
TER_2593.pdb,24.6974,-9.4350
TER_2594.pdb,21.5857,-19.7300
TER_2595.pdb,12.3733,-13.2680
TER_2596.pdb,21.5279,-9.4860
TER_2597.pdb,26.3597,-10.0480
TER_2598.pdb,18.1974,-9.5750
TER_2599.pdb,19.6960,-10.6250
TER_2600.pdb,17.1958,-7.9840
TER_2601.pdb,11.4131,-17.2460
TER_2602.pdb,12.8459,-17.7380
TER_2603.pdb,23.0712,-4.1050
TER_2604.pdb,21.0408,-8.0700
TER_2605.pdb,15.1867,-13.5410
TER_2606.pdb,18.4359,-7.3690
TER_2607.pdb,18.6278,-6.3290
TER_2608.pdb,18.8050,-9.8740
TER_2609.pdb,14.0466,-15.8600
TER_2610.pdb,16.2746,-11.3380
TER_2611.pdb,25.6011,-3.5960
TER_2612.pdb,11.5681,-18.4560
TER_2613.pdb,11.6012,-11.7430
TER_2614.pdb,13.5926,-16.4450
TER_2615.pdb,11.0174,-14.4970
TER_2616.pdb,14.6280,-8.3530
TER_2617.pdb,16.5030,-13.1480
TER_2618.pdb,12.8473,-11.0330
TER_2619.pdb,19.9748,-11.7790
TER_2620.pdb,18.2175,-11.9690
TER_2621.pdb,10.5539,-13.0780
TER_2622.pdb,16.6391,-10.8430
TER_2623.pdb,14.7105,-14.5600
TER_2624.pdb,14.5420,-15.8380
TER_2625.pdb,11.9185,-13.5080
TER_2626.pdb,14.9138,-12.6850
TER_2627.pdb,24.3666,-9.7020
TER_2628.pdb,11.3279,-13.5460
TER_2629.pdb,23.9506,-6.2590
TER_2630.pdb,22.6253,-2.7950
TER_2631.pdb,18.3925,-10.5320
TER_2632.pdb,14.0536,-5.9710
TER_2633.pdb,18.6845,-8.6370
TER_2634.pdb,14.7714,-14.0820
TER_2635.pdb,15.9304,-8.9950
TER_2636.pdb,45.9123,0.0000
TER_2637.pdb,12.3254,-14.5730
TER_2638.pdb,15.6195,-10.4590
TER_2639.pdb,15.8891,-0.7090
TER_2640.pdb,11.3276,-13.2380
TER_2641.pdb,11.9489,-14.6290
TER_2642.pdb,20.7723,-16.8640
TER_2643.pdb,19.5135,-9.9640
TER_2644.pdb,21.3569,-8.6870
TER_2645.pdb,21.1304,-6.0380
TER_2646.pdb,16.3046,-14.3520
TER_2647.pdb,14.4103,-12.2460
TER_2648.pdb,18.4753,-13.5140
TER_2649.pdb,19.4042,-4.2260
TER_2650.pdb,27.1688,-1.8240
TER_2651.pdb,18.0484,-12.8460
TER_2652.pdb,26.5412,-7.3040
TER_2653.pdb,20.6165,-10.9670
TER_2654.pdb,28.1876,-18.3080
TER_2655.pdb,11.6834,-9.4420
TER_2656.pdb,9.5585,-19.1030
TER_2657.pdb,10.8769,-10.6070
TER_2658.pdb,15.6207,-13.5960
TER_2659.pdb,11.4706,-11.4220
TER_2660.pdb,11.9568,-17.9740
TER_2661.pdb,13.1812,-12.8350
TER_2662.pdb,16.0944,-9.8300
TER_2663.pdb,15.7386,-12.1040
